S.NO,"D.O DATE",S.LINE,"BILLED TO","SHIP NO","ADVANCE 1","CON NO.",SIZE,FROM,TO,"VEHICLE NO.","CON PICKUP DATE","CON OFFLOAD DATE","S.LINE HANDLE BY","TRANSPORT NAME","TRPT FREIGHT",REMARKS,"L FREIGHT","L INVO NO","L INVO DATE","REMARKS 2","CREDIT NOTE AMT","CREDIT NOTE NO","CREDIT NOTE DATE"
200,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
201,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
202,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
203,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
204,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
205,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
206,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
207,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
208,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
209,05/04/24,HAPAG,,30793401,,P,40,MDPT,PIYALA,,,,,,,,,,,,,,
210,08/04/24,TASS,,,,GESU1411016,20,PIYALA,DADRI,HR55M8651,,,,BC,2500,,,,,,,,
211,08/04/24,TASS,,,,TLXU3011722,20,PIYALA,DADRI,HR55M8651,,,,BC,2500,,,,,,,,
212,08/04/24,EGI,,,,TLLU4131432,40,DADRI,GDL,NL01L0090,,,,OJHA,6000,,,,,,,,
213,08/04/24,EGI,,,,DRYU9542936,40,DADRI,GDL,NL01AG3460,,,,OJHA,6000,,,,,,,,
214,08/04/24,EGI,,,,TGBU6536022,40,DADRI,GDL,NL01L0318,,,,BC,6000,,,,,,,,
215,08/04/24,EGI,,,,TGBU6773298,40,DADRI,GDL,NL01L2325,,,,BC,6000,,,,,,,,
216,08/04/24,EGI,,,,EMCU8307921,40,DADRI,GDL,NL01Q2078,,,,NSIHA,6000,,,,,,,,
217,08/04/24,EMIRATES,,,,ESDU3319605,20,UNI/PATHLI,SONIPAT,HR55V0354,,,,SONU,3750,,,,,,,,
218,08/04/24,EMIRATES,,,,ESDU3322785,20,UNI/PATHLI,SONIPAT,HR55V0354,,,,SONU,3750,,,,,,,,
219,08/04/24,EMIRATES,,,,ESDU1223295,20,UNI/PATHLI,SONIPAT,NL01AC7739,,,,RAY,3750,,,,,,,,
220,08/04/24,EMIRATES,,,,ESDU3304210,20,UNI/PATHLI,SONIPAT,NL01AC7739,,,,RAY,3750,,,,,,,,
221,08/04/24,EMIRATES,,,,ESDU1200638,20,UNI/PATHLI,SONIPAT,NL01AC7201,,,,RAY,3750,,,,,,,,
222,08/04/24,EMIRATES,,,,ESDU1208027,20,UNI/PATHLI,SONIPAT,NL01AC7201,,,,RAY,3750,,,,,,,,
223,08/04/24,EMIRATES,,,,ESDU1201640,20,UNI/PATHLI,SONIPAT,HR58B4767,,,,RAY,3750,,,,,,,,
224,08/04/24,EMIRATES,,,,ESDU1211231,20,UNI/PATHLI,SONIPAT,HR58B4767,,,,RAY,3750,,,,,,,,
225,08/04/24,EMIRATES,,,,ESDU3300934,20,UNI/PATHLI,SONIPAT,N01AE7201,,,,JAY,3750,,,,,,,,
226,08/04/24,EMIRATES,,,,ESDU3325948,20,UNI/PATHLI,SONIPAT,N01AE7201,,,,JAY,3750,,,,,,,,
227,08/04/24,MSC,,,,MEDU9400295,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
228,08/04/24,MSC,,,,MSMU5062043,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
229,08/04/24,MSC,,,,CXDU2057114,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
230,08/04/24,MSC,,,,MSMU7979509,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
231,08/04/24,MSC,,,,MSMU5095725,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
232,08/04/24,MSC,,,,CAIU8943379,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
233,08/04/24,MSC,,,,FFAU3071675,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
234,08/04/24,MSC,,,,MSDU6373064,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
235,08/04/24,MSC,,,,FFAU2171371,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
236,08/04/24,MSC,,,,MEDU4930435,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
237,08/04/24,MSC,,,,MSMU1470216,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4500,,,,,,,,
238,08/04/24,MSC,,,,MSDU2561382,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4500,,,,,,,,
239,08/04/24,MSC,,,,MSNU1398584,20,PALWAL,SONIPAT,HR55R3372,,,,STS,4750,,,,,,,,
240,08/04/24,MSC,,,,MEDU3835691,20,PALWAL,SONIPAT,HR55R3372,,,,STS,4750,,,,,,,,
241,08/04/24,MSC,,,,SEGU2952956,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4500,,,,,,,,
242,08/04/24,MSC,,,,TLLU3272462,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4500,,,,,,,,
243,08/04/24,MSC,,,,TEMU5141440,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4500,,,,,,,,
244,08/04/24,MSC,,,,MSDU1179884,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4500,,,,,,,,
245,08/04/24,MSC,,,,MSNU1397227,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4500,,,,,,,,
246,08/04/24,MSC,,,,TCLU2545116,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4500,,,,,,,,
247,08/04/24,MSC,,,,MSNU1395728,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4500,,,,,,,,
248,08/04/24,MSC,,,,CAIU6811990,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4500,,,,,,,,
249,08/04/24,MSC,,,,MSDU1611679,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4500,,,,,,,,
250,08/04/24,MSC,,,,MSDU1057870,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4500,,,,,,,,
251,08/04/24,MSC,,,,FBIU0412095,20,PALWAL,SONIPAT,NL01G3638,,,,PATHAK,4500,,,,,,,,
252,08/04/24,MSC,,,,TCLU7639347,20,PALWAL,SONIPAT,NL01G3638,,,,PATHAK,4500,,,,,,,,
253,08/04/24,MSC,,,,MEDU5202162,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
254,08/04/24,MSC,,,,MSMU1766933,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
255,08/04/24,MSC,,,,TGBU2707024,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
256,08/04/24,MSC,,,,MSDU1442370,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
257,09/04/24,EGI,,,,EGHU9111230,40,DADRI,GDL,NL01L0087,,,,"SUMANT RAI",6000,,,,,,,,
258,09/04/24,EGI,,,,TEMU6393893,40,DADRI,GDL,NL01L2325,,,,BC,6000,,,,,,,,
259,09/04/24,EGI,,,,TRHU5073930,40,DADRI,GDL,NL01L0318,,,,BC,6000,,,,,,,,
260,09/04/24,EGI,,,,EISU8368257,40,DADRI,GDL,HR55M8651,,,,BC,6000,,,,,,,,
261,09/04/24,EGI,,,,GAOU6283779,40,DADRI,GDL,NL01L0090,,,,OJHA,6000,,,,,,,,
262,09/04/24,EGI,,,,TRHU6758764,40,DADRI,GDL,NL01AG3460,,,,OJHA,6000,,,,,,,,
263,09/04/24,EMIRATES,,,,ESDU4100329,40,UNI/PATHLI,DADRI,NL01L2325,,,,BC,7000,,,,,,,,
264,09/04/24,EMIRATES,,,,ESDU4100078,40,UNI/PATHLI,DADRI,HR55M8651,,,,BC,7000,,,,,,,,
265,09/04/24,EMIRATES,,,,ESDU4011999,40,UNI/PATHLI,DADRI,NL01L0318,,,,SANGAM,7000,,,,,,,,
266,09/04/24,EMIRATES,,,,ESDU7017990,40,UNI/PATHLI,DADRI,HR55V0451,,,,AMRENDER,7000,,,,,,,,
267,09/04/24,EMIRATES,,,,ESDU4042726,40,UNI/PATHLI,DADRI,NL01AG3461,,,,OJHA,7000,,,,,,,,
268,09/04/24,SAMSARA/TS,,,,BSIU3066190,20,DADRI,TKD,HR38Y1726,,,,SAZIYA,2500,,,,,,,,
269,09/04/24,SAMSARA/TS,,,,TSSU2218300,20,DADRI,TKD,HR38Y1726,,,,SAZIYA,2500,,,,,,,,
270,09/04/24,EMIRATES,,,,FCIU3681567,20,DADRI,SONIPAT,GJ12BZ7561,,,,SANMATI,3250,,,,,,,,
271,09/04/24,EMIRATES,,,,TEMU0699824,20,DADRI,SONIPAT,GJ12BZ7561,,,,SANMATI,3250,,,,,,,,
272,09/04/24,EMIRATES,,,,ESDU1213912,20,DADRI,SONIPAT,NL01Q2078,,,,NISHA,3500,,,,,,,,
273,09/04/24,EMIRATES,,,,BSIU2219145,20,DADRI,SONIPAT,NL01Q2078,,,,NISHA,3500,,,,,,,,
274,09/04/24,EMIRATES,,,,CLHU3898683,20,DADRI,SONIPAT,HR58B8261,,,,BC,3500,,,,,,,,
275,09/04/24,EMIRATES,,,,DFSU2164774,20,DADRI,SONIPAT,HR58B8261,,,,BC,3500,,,,,,,,
276,10/04/24,MSC,,,,TCNU9876303,40,KASHIPUR,DADRI/JCT,NL01K4671,,,,,,,,,,,,,
277,10/04/24,MSC,,,,TRHU8732687,40,PALWAL,DADRI,HR73B4124,,,,RINKU,5000,,,,,,,,
278,10/04/24,MSC,,,,MSCU4959453,40,PALWAL,DADRI,NL01AG1246,,,,JITENDER,5000,,,,,,,,
279,10/04/24,MSC,,,,FFAU3760674,40,PALWAL,DADRI,NL01N3343,,,,"SK LOG",5000,,,,,,,,
280,10/04/24,MSC,,,,MSCU4998038,40,PALWAL,DADRI,HR38W5911,,,,"SK LOG",5000,,,,,,,,
281,10/04/24,MSC,,,,MEDU7307096,40,PALWAL,DADRI,HR69C7777,,,,SANTOSH,5200,,,,,,,,
282,10/04/24,MSC,,,,MEDU7723730,40,PALWAL,DADRI,NL01N3342,,,,OJHA,5200,,,,,,,,
283,10/04/24,MSC,,,,MSDU6349915,40,PALWAL,DADRI,NL01L0090,,,,OJHA,5200,,,,,,,,
284,10/04/24,MSC,,,,MSMU4250560,40,PALWAL,DADRI,NL01AG1246,,,,JITENDER,5500,,,,,,,,
285,10/04/24,MSC,,,,MEDU7085255,40,PALWAL,DADRI,NL01AG9555,,,,JITENDER,5000,,,,,,,,
286,10/04/24,MSC,,,,FFAU1894150,40,PALWAL,DADRI,HR55S3708,,,,KARAN,5200,,,,,,,,
287,10/04/24,MSC,,,,FTAU1423650,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
288,10/04/24,MSC,,,,FTAU1247612,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
289,10/04/24,MSC,,,,MEDU6612285,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
290,10/04/24,MSC,,,,MSCU6889524,20,PALWAL,SONIPAT,HR55R3372,,,,MMT,4750,,,,,,,,
291,10/04/24,MSC,,,,FCIU2744850,20,PALWAL,SONIPAT,HR58B4767,,,,JAY,4750,,,,,,,,
292,10/04/24,MSC,,,,MSDU173062,20,PALWAL,SONIPAT,HR58B4767,,,,JAY,4750,,,,,,,,
293,10/04/24,MSC,,,,MEDU3641762,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
294,10/04/24,MSC,,,,MSMU1008147,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
295,10/04/24,MSC,,,,TEMU2474935,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
296,10/04/24,MSC,,,,MSMU2579768,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
297,10/04/24,MSC,,,,FCIU4680009,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
298,10/04/24,MSC,,,,DFSU2734408,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
299,10/04/24,MSC,,,,MSDU1532116,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4750,,,,,,,,
300,10/04/24,MSC,,,,MEDU2976099,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4750,,,,,,,,
301,10/04/24,MSC,,,,MSNU1394819,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
302,10/04/24,MSC,,,,XINU1419076,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
303,10/04/24,MSC,,,,CAXU6130880,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
304,10/04/24,MSC,,,,MSMU2713331,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
305,10/04/24,MSC,,,,MEDU3733508,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
306,10/04/24,MSC,,,,MSMU3404954,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
307,10/04/24,EGI,,,,BMOU4574800,40,DADRI,GDL,NL01AE3014,,,,"RADHE RADHE",6000,,,,,,,,
308,10/04/24,EGI,,,,TXGU5616620,40,DADRI,GDL,NL01AE9258,,,,"RADHE RADHE",6000,,,,,,,,
309,10/04/24,EGI,,,,EITU1451466,40,DADRI,GDL,RJ01GD0469,,,,"RADHE RADHE",6000,,,,,,,,
310,10/04/24,EGI,,,,EMCU8598998,40,DADRI,GDL,HR55M8651,,,,BC,6000,,,,,,,,
311,10/04/24,EGI,,,,CAAU5464600,40,DADRI,GDL,RJ01GD0604,,,,"RADHE RADHE",6000,,,,,,,,
312,10/04/24,EGI,,,,BMOU5005500,40,DADRI,GDL,RJ01GD0745,,,,"RADHE RADHE",6000,,,,,,,,
313,10/04/24,EGI,,,,EISU9238237,40,DADRI,GDL,RJ01GC3131,,,,"RADHE RADHE",6000,,,,,,,,
314,10/04/24,EGI,,,,DRYU9240221,40,DADRI,GDL,NL01L0318,,,,BC,6000,,,,,,,,
315,10/04/24,EGI,,,,TEMU6263329,40,DADRI,GDL,HR558B8261,,,,BC,6000,,,,,,,,
316,10/04/24,EGI,,,,HMCU9164047,40,DADRI,GDL,NL01L2324,,,,RAJESH,6000,,,,,,,,
317,10/04/24,CMA,,,,TCNU8888697,40,DICT,JODHPUR,GJ12BX0816,,,,RBT,17000,,,,,,,,
318,10/04/24,CMA,,,,SEGU4146667,40,DICT,JODHPUR,RJ07GB6775,,,,RBT,17000,,,,,,,,
319,10/04/24,CMA,,,,TRHU8288607,40,DICT,JODHPUR,RJ01GC9513,,,,TIRUPATI,17000,,,,,,,,
320,10/04/24,CMA,,,,GESU6807653,40,DICT,JODHPUR,RJ09GD0173,,,RJ48GA1220/JDHPUR.SURNEDER/9500,BALAJI/NSBD,7000,,,,,,,,
321,10/04/24,CMA,,,,CMAU5570417,40,DICT,JODHPUR,RJ01GC5671,,,RJ52GA1231/DIYA/JDHPUR/9500,BALAJI/NSBD,7000,,,,,,,,
322,10/04/24,CMA,,,,APHU7214021,40,DICT,JODHPUR,RJ01GD2326,,,,RAJDHANI,17000,,,,,,,,
323,10/04/24,CMA,,,,CAIU9727749,40,DICT,JODHPUR,RJ19GE7843,,,,RAJDHANI,17000,,,,,,,,
324,10/04/24,CMA,,,,TCNU4196140,40,DICT,JODHPUR,RJ01GB7708,,,,KHUSHI,17000,,,,,,,,
325,10/04/24,CMA,,,,CMAU5886236,40,DICT,JODHPUR,GJ12BX0816,,,,RAJDHANI,17000,,,,,,,,
326,10/04/24,CMA,,,,SEGU4401546,40,DICT,JODHPUR,RJ15GA4034,,,,RAJDHANI,17000,,,,,,,,
327,10/04/24,CMA,,EAMC2402236,,CMAU1211194,20,LUDHIANA/NK,MDPT,RJ01GD8749,,,,,,,,,,,,,
328,10/04/24,CMA,,EAMC2402237,,BMOU2165613,20,LUDHIANA/PGL,MDPT,NL01Q2078,,,,,,,,,,,,,
329,10/04/24,CMA,,EAMC2402234,,CANCEL,20,DADRI,MDPT,CANCEL,,,,,,,,,,,,,
330,10/04/24,CMA,,EAMC2402234,,CANCEL,20,DADRI,MDPT,CANCEL,,,,,,,,,,,,,
331,10/04/24,PIL,,,,PIDU4161881,40,MDPT,GDL,GJ12AT9619,,,,MDL,,,,,,,,,
332,10/04/24,PIL,,,,CAIU7081270,40,MDPT,GDL,GJ12BY2570,,,,MDL,,,,,,,,,
333,10/04/24,PIL,,,,PCIU8519060,40,MDPT,GDL,GJ12CT2737/LUDHIANA,"MOVE TO LUDHIANA","NEXT DATE 22/4/24",,MDL,,,,,,,,,
334,10/04/24,PIL,,,,PCIU8930451,40,MDPT,GDL,GJ12BT2625,,,,MDL,,,,,,,,,
335,10/04/24,PIL,,,,PILU8029881,40,MDPT,GDL,NL01AF4770,,,,MDL,,,,,,,,,
336,11/04/24,EGI,,,,EGHU9810284,40,DADRI,GDL,NL01AF2995,,,,"RADHE RADHE",6000,,,,,,,,
337,11/04/24,EGI,,,,EGHU9233829,40,DADRI,GDL,NL01AF2995,,,,"RADHE RADHE",6000,,,,,,,,
338,11/04/24,EGI,,,,DRYU9279835,40,DADRI,GDL,RJ01GB0282,,,,"RADHE RADHE",6000,,,,,,,,
339,11/04/24,EGI,,,,EGHU9094024,40,DADRI,GDL,RJ01GD0603,,,,"RADHE RADHE",6000,,,,,,,,
340,11/04/24,EGI,,,,BMOU5766310,40,DADRI,GDL,RJ01GC9659,,,,"RADHE RADHE",6000,,,,,,,,
341,11/04/24,EGI,,,,TGBU8617680,40,DADRI,GDL,RJ01GD0283,,,,"RADHE RADHE",6000,,,,,,,,
342,11/04/24,EGI,,,,EITU1449509,40,DADRI,GDL,HR55V0451,,,,AMRINDER,6000,,,,,,,,
343,11/04/24,EGI,,,,TCNU6504508,40,DADRI,GDL,HR55M8651,,,,BC,6000,,,,,,,,
344,11/04/24,EGI,,,,TRHU7284227,40,DADRI,GDL,HR55M8651,,,,BC,6000,,,,,,,,
345,11/04/24,EGI,,,,TEMU6092313,40,DADRI,GDL,NL01L0318,,,,BC,6000,,,,,,,,
346,11/04/24,EMRATES,,,,ESDU7022030,40,UNI/PATHLI,DADRI,HR55M8651,,,,BC,7000,,,,,,,,
347,11/04/24,EMRATES,,,,ESDU4049628,40,UNI/PATHLI,DADRI,HR58B8261,,,,BC,7000,,,,,,,,
348,11/04/24,EMRATES,,,,ESDU4046552,40,UNI/PATHLI,DADRI,NL01AG3461,,,,OJHA,7000,,,,,,,,
349,11/04/24,EMRATES,,,,ESDU8050157,40,UNI/PATHLI,DADRI,NL01L2324,,,,RAJESH,7000,,,,,,,,
350,11/04/24,EMRATES,,,,ESDU4025523,40,UNI/PATHLI,DADRI,HR55M8651,,,,BC,7000,,,,,,,,
351,11/04/24,HAPAG,,,,BSIU8227209,40,MDPT,DADRI,RJ48GA1475,,,,,,,,,,,,,
352,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
353,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
354,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
355,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
356,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
357,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
358,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
359,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
360,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
361,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
362,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
363,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
364,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
365,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
366,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
367,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
368,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
369,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
370,11/04/24,HAPAG,,,,P,40,MDPT,DADRI,,,,,,,,,,,,,,
371,11/04/24,TASS,,,,TLXU3007764,20,KANPUR,JAIPUR,RJ09GA9695,,,,KHUSHI,4000,,,,,,,,
372,11/04/24,TASS,,,,TLXU2022701,20,KANPUR,JAIPUR,RJ09GA9695,,,,KHUSHI,4000,,,,,,,,
373,12/04/24,MSC,,,,FSCU8642599,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
374,12/04/24,MSC,,,,TGBU7173847,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
375,12/04/24,MSC,,,,MEDU4502890,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
376,12/04/24,MSC,,,,FCIU7363800,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
377,12/04/24,MSC,,,,MSCU5305009,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
378,12/04/24,MSC,,,,TGBU9391051,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
379,12/04/24,MSC,,,,MSMU8551027,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
380,12/04/24,MSC,,,,MEDU7076783,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
381,12/04/24,MSC,,,,MSMU4020660,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
382,12/04/24,MSC,,,,MSCU5129722,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
383,12/04/24,MSC,,,,MEDU4961462,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
384,12/04/24,MSC,,,,MEDU4725575,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
385,12/04/24,MSC,,,,MSMU8995103,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
386,12/04/24,MSC,,,,MEDU9375187,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
387,12/04/24,MSC,,,,BEAU5726673,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
388,12/04/24,MSC,,,,TGBU8000070,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
389,12/04/24,MSC,,,,MSDU7456482,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
390,12/04/24,MSC,,,,MEDU8108268,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
391,12/04/24,MSC,,,,FFAU3885310,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
392,12/04/24,MSC,,,,SEGU6259678,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
393,12/04/24,MSC,,,,MSDU8151940,40,NK/SONIPAT,DADRI,HR58B8261,,,,BC,4000,,,,,,,,
394,12/04/24,MSC,,,,MSMU7861964,40,NK/SONIPAT,DADRI,HR55U3858,,,,SK,4000,,,,,,,,
395,12/04/24,MSC,,,,MSMU7056538,40,NK/SONIPAT,DADRI,HR55V0451,,,,AMRENDER,4500,,,,,,,,
396,12/04/24,MSC,,,,FDCU0092922,40,NK/SONIPAT,DADRI,HR38Y9077,,,,SANTOSH,4500,,,,,,,,
397,12/04/24,MSC,,,,TCNU1146103,40,NK/SONIPAT,DADRI,HR58B4667,,,,"JAY KUMAR",4000,,,,,,,,
398,12/04/24,MSC,,,,BEAU5854674,40,NK/SONIPAT,DADRI,NL01L0089,,,,"JAY KUMAR",4000,,,,,,,,
399,12/04/24,MSC,,,,TGBU5355061,40,NK/SONIPAT,DADRI,HR38T2370,,,,"SK LOG",4000,,,,,,,,
400,12/04/24,MSC,,,,CAIU7742791,40,NK/SONIPAT,DADRI,NL01AE7201,,,,"JAY KUMAR",4000,,,,,,,,
401,12/04/24,MSC,,,,MSMU4011036,40,NK/SONIPAT,DADRI,NL01N3317,,,,"SK LOG",4000,,,,,,,,
402,12/04/24,MSC,,,,MEDU4491327,40,NK/SONIPAT,DADRI,NL01AG3460,,,,SANTOSH,4500,,,,,,,,
403,12/04/24,MSC,,,,TGHU6182790,40,NK/SONIPAT,DADRI,HR38V7269,,,,SANTOSH,4500,,,,,,,,
404,12/04/24,MSC,,,,BMOU4706173,40,NK/SONIPAT,DADRI,HR38V7269,,,,SANTOSH,4500,,,,,,,,
405,12/04/24,MSC,,,,TGBU5583009,40,NK/SONIPAT,DADRI,NL01AG3461,,,,SANTOSH,4500,,,,,,,,
406,12/04/24,MSC,,,,TCNU8915787,40,NK/SONIPAT,DADRI,HR55U3858,,,,"SK LOG",4500,,,,,,,,
407,12/04/24,MSC,,,,BMOU4271039,40,NK/SONIPAT,DADRI,HR38W5911,,,,"SK LOG",4500,,,,,,,,
408,12/04/24,EGI,,,,FFAU1108395,40,DADRI,GDL,NL01AG3461,,,,"RAI TRANSPORT",6000,,,,,,,,
409,12/04/24,EGI,,,,BMOU4989284,40,DADRI,GDL,NL01AG3461,,,,"RAI TRANSPORT",6000,,,,,,,,
410,12/04/24,EGI,,,,EITU1448816,40,DADRI,GDL,NL01AG9555,,,,JITENDER,6000,,,,,,,,
411,12/04/24,EGI,,,,EGHU9481126,40,DADRI,GDL,HR55V0451,,,,AMRINDER,6000,,,,,,,,
412,12/04/24,EGI,,,,EMCU8631632,40,DADRI,GDL,NL01AG3461,,,,RAI,6000,,,,,,,,
413,12/04/24,EMRATES,,,,ESDU4098849,40,PATHLI,DADRI,NL01AG9555,,,,JITENDER,7000,,,,,,,,
414,12/04/24,MSC,,,,GLDU9447027,20,PALWAL,SONIPAT,HR58B4767,,,,JAY,4500,,,,,,,,
415,12/04/24,MSC,,,,MSMU1707801,20,PALWAL,SONIPAT,HR58B4767,,,,JAY,4500,,,,,,,,
416,12/04/24,MSC,,,,TGHU1408165,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4500,,,,,,,,
417,12/04/24,MSC,,,,MEDU5230863,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4500,,,,,,,,
